seed,split,task,assumption,episode,severity,unsafe_latent,visual_ambiguity,counterintuitive_physics,language_ambiguity,sensor_noise,tool_geometry_shift,material_shift,test_cost_pressure,stress
2,nominal_household,cluttered_navigation_clearance,mass_or_inertia,3,0.778037,0.508293,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
2,nominal_household,cluttered_navigation_clearance,mass_or_inertia,4,0.827023,0.525928,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
2,nominal_household,cluttered_navigation_clearance,mass_or_inertia,5,0.815293,0.521706,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
2,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,0,0.895036,0.550413,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
2,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,1,0.821761,0.524034,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
2,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,2,0.798400,0.515624,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
2,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,3,0.782941,0.510059,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
2,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,4,0.826122,0.525604,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
2,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,5,0.828723,0.526540,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,support_stability,0,0.879496,0.574819,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,support_stability,1,0.764493,0.533417,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,support_stability,2,0.829938,0.556978,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,support_stability,3,0.819151,0.553094,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,support_stability,4,0.765123,0.533644,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,support_stability,5,0.762527,0.532710,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,containment_or_leakage,0,0.807317,0.548834,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,containment_or_leakage,1,0.806788,0.548644,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,containment_or_leakage,2,0.835282,0.558902,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,containment_or_leakage,3,0.776998,0.537919,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,containment_or_leakage,4,0.812280,0.550621,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,containment_or_leakage,5,0.759000,0.531440,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,rigidity_or_deformation,0,0.996249,0.616850,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,rigidity_or_deformation,1,0.958211,0.603156,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,rigidity_or_deformation,2,0.889711,0.578496,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,rigidity_or_deformation,3,0.983257,0.612172,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,rigidity_or_deformation,4,0.980308,0.611111,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,rigidity_or_deformation,5,1.007859,0.621029,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,tool_reach_and_contact,0,0.804735,0.547904,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,tool_reach_and_contact,1,0.697378,0.509256,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,tool_reach_and_contact,2,0.717056,0.516340,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,tool_reach_and_contact,3,0.809815,0.549733,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,tool_reach_and_contact,4,0.824438,0.554998,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,tool_reach_and_contact,5,0.887170,0.577581,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,articulation_direction,0,0.805094,0.548034,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,articulation_direction,1,0.796189,0.544828,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,articulation_direction,2,0.778362,0.538410,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,articulation_direction,3,0.831168,0.557421,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,articulation_direction,4,0.796200,0.544832,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,articulation_direction,5,0.813290,0.550984,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,clearance_and_collision,0,0.842843,0.561624,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,clearance_and_collision,1,0.839322,0.560356,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,clearance_and_collision,2,0.825379,0.555337,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,clearance_and_collision,3,0.837393,0.559661,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,clearance_and_collision,4,0.917842,0.588623,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,clearance_and_collision,5,0.721926,0.518093,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,mass_or_inertia,0,0.816921,0.552292,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,mass_or_inertia,1,0.822005,0.554122,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,mass_or_inertia,2,0.833473,0.558250,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,mass_or_inertia,3,0.798003,0.545481,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,mass_or_inertia,4,0.766598,0.534175,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,mass_or_inertia,5,0.755657,0.530237,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,0,0.940373,0.596734,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,1,0.988863,0.614191,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,2,1.034354,0.630567,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,3,1.025392,0.627341,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,4,1.041187,0.633027,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,5,0.971799,0.608048,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
2,visual_ambiguity_shift,stackable_object_placement,support_stability,0,0.921080,0.622989,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,support_stability,1,0.990872,0.648114,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,support_stability,2,0.906370,0.617693,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,support_stability,3,0.864206,0.602514,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,support_stability,4,0.852215,0.598198,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,support_stability,5,1.029737,0.662105,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,0,0.691056,0.540180,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,1,0.633902,0.519605,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,2,0.658479,0.528452,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,3,0.639893,0.521762,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,4,0.724843,0.552344,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,5,0.676628,0.534986,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,0,0.689326,0.539557,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,1,0.699460,0.543206,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,2,0.836118,0.592402,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,3,0.677932,0.535455,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,4,0.587988,0.503076,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,5,0.726646,0.552993,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,0,0.549598,0.489255,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,1,0.664459,0.530605,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,2,0.718151,0.549934,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,3,0.584318,0.501754,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,4,0.673570,0.533885,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,5,0.728750,0.553750,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,articulation_direction,0,0.759676,0.564883,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,articulation_direction,1,0.623473,0.515850,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,articulation_direction,2,0.656651,0.527794,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,articulation_direction,3,0.642309,0.522631,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,articulation_direction,4,0.612439,0.511878,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,articulation_direction,5,0.691641,0.540391,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,0,0.708745,0.546548,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,1,0.743161,0.558938,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,2,0.710970,0.547349,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,3,0.736216,0.556438,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,4,0.679894,0.536162,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,5,0.711911,0.547688,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,0,0.766359,0.567289,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,1,0.819537,0.586433,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,2,0.685347,0.538125,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,3,0.816671,0.585402,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,4,0.876401,0.606905,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,5,0.728562,0.553682,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,0,0.733702,0.555533,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,1,0.819525,0.586429,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,2,0.673792,0.533965,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,3,0.737241,0.556807,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,4,0.695225,0.541681,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,5,0.715760,0.549074,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,support_stability,0,0.851527,0.616950,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,support_stability,1,0.824279,0.607140,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,support_stability,2,0.658854,0.547587,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,support_stability,3,0.855773,0.618478,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,support_stability,4,0.786438,0.593518,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,support_stability,5,0.779673,0.591082,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,0,1.172047,0.732337,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,1,1.025737,0.679665,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,2,1.088252,0.702171,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,3,1.102112,0.707160,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,4,1.052422,0.689272,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,5,1.022616,0.678542,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,0,0.821392,0.606101,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,1,0.717086,0.568551,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,2,0.856725,0.618821,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,3,0.924790,0.643324,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,4,0.819767,0.605516,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,5,0.844007,0.614243,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,0,0.733434,0.574436,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,1,0.758858,0.583589,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,2,0.711907,0.566686,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,3,0.793597,0.596095,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,4,0.824308,0.607151,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,5,0.812077,0.602748,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,0,0.863997,0.621439,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,1,0.938638,0.648310,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,2,0.843562,0.614082,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,3,0.841478,0.613332,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,4,0.812096,0.602754,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,5,0.862133,0.620768,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,clearance_and_collision,0,0.868586,0.623091,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,clearance_and_collision,1,0.732260,0.574014,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,clearance_and_collision,2,0.692397,0.559663,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,clearance_and_collision,3,0.987348,0.665845,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,clearance_and_collision,4,0.822117,0.606362,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,clearance_and_collision,5,0.760234,0.584084,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,mass_or_inertia,0,0.805243,0.600287,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,mass_or_inertia,1,0.901907,0.635087,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,mass_or_inertia,2,0.897141,0.633371,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,mass_or_inertia,3,0.816063,0.604183,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,mass_or_inertia,4,0.842118,0.613562,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,mass_or_inertia,5,0.829747,0.609109,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,material_fragility_or_thermal,0,0.827512,0.608304,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,material_fragility_or_thermal,1,0.861884,0.620678,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,material_fragility_or_thermal,2,0.899316,0.634154,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,material_fragility_or_thermal,3,0.840704,0.613053,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,material_fragility_or_thermal,4,0.831830,0.609859,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,container_liquid_transfer,material_fragility_or_thermal,5,0.831840,0.609862,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,support_stability,0,0.753272,0.553378,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,support_stability,1,0.754546,0.553836,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,support_stability,2,0.668418,0.522830,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,support_stability,3,0.708610,0.537300,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,support_stability,4,0.714792,0.539525,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,support_stability,5,0.646843,0.515063,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,containment_or_leakage,0,0.704751,0.535910,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,containment_or_leakage,1,0.718868,0.540993,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,containment_or_leakage,2,0.692383,0.531458,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,containment_or_leakage,3,0.790154,0.566655,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,containment_or_leakage,4,0.845966,0.586748,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,containment_or_leakage,5,0.760920,0.556131,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,rigidity_or_deformation,0,0.753044,0.553296,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
2,visual_ambiguity_shift,tool_use_reachability,rigidity_or_deformation,1,0.853032,0.589292,0.850000,0.080000,0.510000,0.180000,0.060000,0.280000,0.040000,0.320000
